CocState,CoC,HudNum,year,HIC Date,Beds HH w/ Children,Units HH w/ Children,Veteran Beds HH w/ Children,Youth Beds HH w/ Children,CH Beds HH w/ Children,Beds HH w/ only Children,CH Beds HH w only Children
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
CO,Metropolitan Denver CoC,CO-503,2020,1/27/2020 0:00,0,0,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
ID,Idaho Balance of State CoC,ID-501,2020,1/22/2020 0:00,9,3,9,0,0,0,0
ID,Idaho Balance of State CoC,ID-501,2020,1/22/2020 0:00,9,2,9,0,0,0,0
ID,Idaho Balance of State CoC,ID-501,2020,1/22/2020 0:00,18,6,18,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
ID,Idaho Balance of State CoC,ID-501,2020,1/22/2020 0:00,20,5,20,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
MD,"Wicomico, Somerset, Worcester Counties CoC",MD-513,2020,1/22/2020 0:00,9,4,0,0,3,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,"Rochester, Irondequoit, Greece/Monroe County CoC",NY-500,2020,1/23/2020 0:00,2,1,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
ID,Idaho Balance of State CoC,ID-501,2020,1/22/2020 0:00,30,10,0,0,0,0,0
AL,Mobile City & County/Baldwin County CoC,AL-501,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,70,24,0,0,70,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,27,8,0,0,27,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,76,29,0,0,76,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
AL,Mobile City & County/Baldwin County CoC,AL-501,2020,1/27/2020 0:00,16,4,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
AL,Mobile City & County/Baldwin County CoC,AL-501,2020,1/27/2020 0:00,0,0,0,0,0,0,0
AL,Mobile City & County/Baldwin County CoC,AL-501,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
RI,Rhode Island Statewide CoC,RI-500,2020,1/22/2020 0:00,6,4,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,130,40,0,0,,0,
RI,Rhode Island Statewide CoC,RI-500,2020,1/22/2020 0:00,10,4,0,0,,0,
VA,"Roanoke City & County, Salem CoC",VA-502,2020,1/22/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,61,22,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
RI,Rhode Island Statewide CoC,RI-500,2020,1/22/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,"Rochester, Irondequoit, Greece/Monroe County CoC",NY-500,2020,1/23/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
VA,"Roanoke City & County, Salem CoC",VA-502,2020,1/22/2020 0:00,16,4,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
AL,Mobile City & County/Baldwin County CoC,AL-501,2020,1/27/2020 0:00,,0,0,0,,0,
GA,DeKalb County CoC,GA-508,2020,1/23/2020 0:00,81,27,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,85,26,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
CO,Metropolitan Denver CoC,CO-503,2020,1/27/2020 0:00,18,18,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,2,1,2,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,85,30,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,57,16,0,0,57,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,27,8,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
CO,Metropolitan Denver CoC,CO-503,2020,1/27/2020 0:00,89,24,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,111,53,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,20,9,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,25,15,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,4,2,0,0,4,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,3,1,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,19,8,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
PA,Lancaster City & County CoC,PA-510,2020,1/23/2020 0:00,,,,,,,
PA,Lancaster City & County CoC,PA-510,2020,1/23/2020 0:00,,,,,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
PA,Lancaster City & County CoC,PA-510,2020,1/23/2020 0:00,,,,,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,98,30,0,0,0,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,68,34,0,0,68,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,19,19,0,0,0,,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,126,41,0,0,0,,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,13,6,0,0,13,,
TN,Memphis/Shelby County CoC,TN-501,2020,1/22/2020 0:00,0,,0,0,,12,
PA,Lancaster City & County CoC,PA-510,2020,1/23/2020 0:00,,,,,,,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,10,3,0,0,10,,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,51,11,0,0,,,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,0,0,0,0,,0,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,20,5,0,0,,0,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,,,,,,,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,12,6,0,0,12,,
MT,Montana Statewide CoC,MT-500,2020,1/30/2020 0:00,23,2,0,0,,,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,28,14,0,0,,0,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,21,14,0,0,21,,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,86,25,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,2,1,0,2,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
MD,"Wicomico, Somerset, Worcester Counties CoC",MD-513,2020,1/22/2020 0:00,40,10,40,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,58,17,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,161,46,0,0,0,0,0
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,157,45,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,22,6,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,123,37,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,25,9,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,18,7,0,0,18,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,74,30,0,0,,0,
NJ,Newark/Essex County CoC,NJ-504,2020,1/29/2020 0:00,,,,,,,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,3,1,0,0,,0,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,75,20,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,5,2,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,9,3,9,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,2,1,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,22,9,0,0,0,0,0
WA,Seattle/King County CoC,WA-500,2020,1/23/2020 0:00,,,,,,,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,15,5,0,0,15,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,0,0,0,0,,0,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,12,4,0,0,5,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,58,15,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,91,26,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,104,29,0,0,36,0,0
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,10,3,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,2,1,0,0,2,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,0,0,0,0,,0,
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,116,58,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,3,1,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,8,2,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,0,0,0,0,,9,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,6,1,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,2,1,0,2,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,107,30,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,10,4,0,0,10,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,14,6,0,0,14,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,18,4,0,0,18,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,95,24,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,49,14,0,0,11,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,73,30,0,0,0,0,0
NJ,Burlington County CoC,NJ-502,2020,1/28/2020 0:00,10,5,0,0,,,
NJ,Burlington County CoC,NJ-502,2020,1/28/2020 0:00,10,5,0,0,,,
NJ,Burlington County CoC,NJ-502,2020,1/28/2020 0:00,10,5,0,0,,,
NJ,Burlington County CoC,NJ-502,2020,1/28/2020 0:00,10,5,0,0,,,
NJ,Burlington County CoC,NJ-502,2020,1/28/2020 0:00,12,5,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,0,0,0,0,,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,0,0,0,0,0,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,0,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,0,0,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,31,10,0,0,0,0,0
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,5,2,0,5,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,27,9,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,43,20,0,0,0,0,0
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,8,4,0,8,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,0,0,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,36,18,0,0,0,0,0
MA,Massachusetts Balance of State CoC,MA-516,2020,1/29/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,38,11,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,7,3,0,0,0,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,20,9,0,0,0,0,0
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,0,0,0,0,0,0,0
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,10,5,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,34,10,0,0,,0,
PA,Philadelphia CoC,PA-500,2020,1/22/2020 0:00,,,,,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,284,74,0,0,,0,
NY,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Counties CoC",NY-511,2020,1/27/2020 0:00,11,5,0,0,,,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,22,6,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,106,32,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,117,40,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,349,74,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,2,1,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,262,54,0,0,,0,
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
MA,Worcester City & County CoC,MA-506,2020,1/29/2020 0:00,43,12,0,0,,2,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
SC,"Myrtle Beach, Sumter City & County CoC",SC-503,2020,1/22/2020 0:00,12,3,0,0,,0,
NY,New York City CoC,NY-600,2020,1/27/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,0,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,0,0,0,0,,0,
NC,"Greensboro, High Point CoC",NC-504,2020,1/29/2020 0:00,0,0,0,0,,0,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,13,3,0,0,,0,
SC,"Myrtle Beach, Sumter City & County CoC",SC-503,2020,1/22/2020 0:00,3,1,0,0,,0,
PA,Philadelphia CoC,PA-500,2020,1/22/2020 0:00,15,3,0,0,,,
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,58,21,0,0,58,0,0
OR,"Portland, Gresham/Multnomah County CoC",OR-501,2020,1/22/2020 0:00,28,10,0,0,,0,
PA,Philadelphia CoC,PA-500,2020,1/22/2020 0:00,,,,,,,
PA,Philadelphia CoC,PA-500,2020,1/22/2020 0:00,,,,,,,
PA,Philadelphia CoC,PA-500,2020,1/22/2020 0:00,582,192,582,0,30,0,0
